customer_id,total_payments,failure_count,failure_rate,total_amount_failed,risk_score,risk_category
C3087,13,1,0.0769,75.97,0.0232,LOW
C3480,13,1,0.0769,71.29,0.0232,LOW
C0054,13,1,0.0769,68.23,0.0232,LOW
C1570,13,1,0.0769,65.94,0.0232,LOW
C0955,13,1,0.0769,64.58,0.0232,LOW
C3106,13,1,0.0769,63.67,0.0232,LOW
C2783,13,1,0.0769,61.13,0.0232,LOW
C2123,13,1,0.0769,60.22,0.0232,LOW
C3582,13,1,0.0769,59.28,0.0232,LOW
C0765,13,1,0.0769,58.44,0.0232,LOW
C3959,13,1,0.0769,57.38,0.0232,LOW
C1106,13,1,0.0769,56.24,0.0232,LOW
C4331,13,1,0.0769,55.56,0.0232,LOW
C1765,13,1,0.0769,54.38,0.0232,LOW
C0270,13,1,0.0769,53.47,0.0232,LOW
C2547,13,1,0.0769,52.77,0.0232,LOW
C2964,13,1,0.0769,51.67,0.0232,LOW
C3519,13,1,0.0769,51.38,0.0232,LOW
C1500,13,1,0.0769,50.07,0.0232,LOW
C0349,13,1,0.0769,49.94,0.0232,LOW
C0398,13,1,0.0769,49.78,0.0232,LOW
C1218,13,1,0.0769,48.83,0.0232,LOW
C1078,13,1,0.0769,48.46,0.0232,LOW
C2276,13,1,0.0769,48.21,0.0232,LOW
C0644,13,1,0.0769,47.31,0.0232,LOW
C3839,13,1,0.0769,46.92,0.0232,LOW
C4433,13,1,0.0769,46.74,0.0232,LOW
C4644,13,1,0.0769,46.48,0.0232,LOW
C1640,13,1,0.0769,46.11,0.0232,LOW
C0920,13,1,0.0769,45.15,0.0232,LOW
C1634,13,1,0.0769,43.62,0.0232,LOW
C4550,13,1,0.0769,43.13,0.0232,LOW
C2422,13,1,0.0769,42.45,0.0232,LOW
C3670,13,1,0.0769,42.32,0.0232,LOW
C4841,13,1,0.0769,42.23,0.0232,LOW
C1090,13,1,0.0769,41.95,0.0232,LOW
C4090,13,1,0.0769,41.43,0.0232,LOW
C2333,13,1,0.0769,41.33,0.0232,LOW
C2444,13,1,0.0769,41.14,0.0232,LOW
C0346,13,1,0.0769,40.59,0.0232,LOW
C4755,13,1,0.0769,37.9,0.0232,LOW
C3227,13,1,0.0769,37.22,0.0232,LOW
C3249,13,1,0.0769,36.86,0.0232,LOW
C3636,13,1,0.0769,36.63,0.0232,LOW
C3876,13,1,0.0769,35.24,0.0232,LOW
C1793,13,1,0.0769,35.2,0.0232,LOW
C2936,13,1,0.0769,34.08,0.0232,LOW
C0968,13,1,0.0769,33.68,0.0232,LOW
C1395,13,1,0.0769,33.37,0.0232,LOW
C2608,13,1,0.0769,32.96,0.0232,LOW
C4486,13,1,0.0769,32.92,0.0232,LOW
C4783,13,1,0.0769,32.41,0.0232,LOW
C2142,13,1,0.0769,31.37,0.0232,LOW
C4416,13,1,0.0769,31.23,0.0232,LOW
C0426,13,1,0.0769,30.54,0.0232,LOW
C3173,13,1,0.0769,30.42,0.0232,LOW
C4977,13,1,0.0769,30.38,0.0232,LOW
C2532,13,1,0.0769,27.9,0.0232,LOW
C1446,13,1,0.0769,27.15,0.0232,LOW
C0434,13,1,0.0769,23.72,0.0232,LOW
C2387,13,1,0.0769,22.85,0.0232,LOW
C1843,13,1,0.0769,21.8,0.0232,LOW
C4465,13,1,0.0769,21.39,0.0232,LOW
C1281,13,1,0.0769,20.78,0.0232,LOW
C1095,13,1,0.0769,19.9,0.0232,LOW
C2793,13,1,0.0769,19.89,0.0232,LOW
C4705,13,1,0.0769,19.56,0.0232,LOW
C0323,13,1,0.0769,19.35,0.0232,LOW
C2814,13,1,0.0769,19.08,0.0232,LOW
C4886,13,1,0.0769,17.87,0.0232,LOW
C3351,13,1,0.0769,17.59,0.0232,LOW
C3810,13,1,0.0769,17.36,0.0232,LOW
C3186,13,1,0.0769,17.22,0.0232,LOW
C4592,13,1,0.0769,17.22,0.0232,LOW
C3423,13,1,0.0769,16.16,0.0232,LOW
C3584,13,1,0.0769,15.67,0.0232,LOW
C0537,13,1,0.0769,15.2,0.0232,LOW
C0122,13,1,0.0769,14.78,0.0232,LOW
C1664,13,1,0.0769,12.45,0.0232,LOW
C4548,13,1,0.0769,12.38,0.0232,LOW
C0040,13,1,0.0769,12.22,0.0232,LOW
C0288,13,1,0.0769,11.28,0.0232,LOW
C0031,13,1,0.0769,10.0,0.0232,LOW
C0191,13,1,0.0769,10.0,0.0232,LOW
C0372,13,1,0.0769,10.0,0.0232,LOW
C1881,13,1,0.0769,10.0,0.0232,LOW
C0549,14,1,0.0714,4976.46,0.0215,LOW
C3225,14,1,0.0714,293.72,0.0215,LOW
C2002,14,1,0.0714,239.96,0.0215,LOW
C1502,14,1,0.0714,210.16,0.0215,LOW
C1451,14,1,0.0714,200.8,0.0215,LOW
C2802,14,1,0.0714,181.28,0.0215,LOW
C3079,14,1,0.0714,179.65,0.0215,LOW
C2346,14,1,0.0714,167.78,0.0215,LOW
C3498,14,1,0.0714,166.23,0.0215,LOW
C0187,14,1,0.0714,147.36,0.0215,LOW
C0711,14,1,0.0714,131.16,0.0215,LOW
C4918,14,1,0.0714,111.83,0.0215,LOW
C1318,14,1,0.0714,97.74,0.0215,LOW
C3772,14,1,0.0714,93.42,0.0215,LOW
C4410,14,1,0.0714,79.52,0.0215,LOW
C2889,14,1,0.0714,77.36,0.0215,LOW
C4683,14,1,0.0714,75.54,0.0215,LOW
C0743,14,1,0.0714,74.08,0.0215,LOW
C0392,14,1,0.0714,73.09,0.0215,LOW
C2724,14,1,0.0714,69.83,0.0215,LOW
C4679,14,1,0.0714,66.65,0.0215,LOW
C4109,14,1,0.0714,64.16,0.0215,LOW
C3638,14,1,0.0714,61.75,0.0215,LOW
C0542,14,1,0.0714,61.08,0.0215,LOW
C1790,14,1,0.0714,58.08,0.0215,LOW
C0992,14,1,0.0714,57.4,0.0215,LOW
C1880,14,1,0.0714,49.92,0.0215,LOW
C4207,14,1,0.0714,47.54,0.0215,LOW
C3468,14,1,0.0714,47.42,0.0215,LOW
C1113,14,1,0.0714,46.31,0.0215,LOW
C0543,14,1,0.0714,45.67,0.0215,LOW
C2477,14,1,0.0714,43.1,0.0215,LOW
C3724,14,1,0.0714,42.76,0.0215,LOW
C0600,14,1,0.0714,39.56,0.0215,LOW
C4547,14,1,0.0714,38.18,0.0215,LOW
C3151,14,1,0.0714,37.86,0.0215,LOW
C2518,14,1,0.0714,37.82,0.0215,LOW
C1904,14,1,0.0714,36.58,0.0215,LOW
C2906,14,1,0.0714,35.51,0.0215,LOW
C1079,14,1,0.0714,33.77,0.0215,LOW
C1650,14,1,0.0714,33.26,0.0215,LOW
C1839,14,1,0.0714,32.03,0.0215,LOW
C4050,14,1,0.0714,31.51,0.0215,LOW
C2458,14,1,0.0714,31.01,0.0215,LOW
C0227,14,1,0.0714,30.8,0.0215,LOW
C0096,14,1,0.0714,28.61,0.0215,LOW
C0026,14,1,0.0714,28.5,0.0215,LOW
C0646,14,1,0.0714,28.27,0.0215,LOW
C3618,14,1,0.0714,27.89,0.0215,LOW
C4265,14,1,0.0714,27.14,0.0215,LOW
C2900,14,1,0.0714,26.53,0.0215,LOW
C4439,14,1,0.0714,25.14,0.0215,LOW
C1363,14,1,0.0714,24.55,0.0215,LOW
C3214,14,1,0.0714,24.39,0.0215,LOW
C0445,14,1,0.0714,18.64,0.0215,LOW
C0527,14,1,0.0714,17.76,0.0215,LOW
C4494,14,1,0.0714,15.92,0.0215,LOW
C2165,14,1,0.0714,15.79,0.0215,LOW
C4317,14,1,0.0714,15.08,0.0215,LOW
C1908,14,1,0.0714,14.43,0.0215,LOW
C1274,14,1,0.0714,13.53,0.0215,LOW
C2678,14,1,0.0714,12.07,0.0215,LOW
C1576,14,1,0.0714,10.55,0.0215,LOW
C1258,14,1,0.0714,10.0,0.0215,LOW
C2664,14,1,0.0714,10.0,0.0215,LOW
C3153,14,1,0.0714,10.0,0.0215,LOW
C4316,14,1,0.0714,10.0,0.0215,LOW
C1771,15,1,0.0667,3024.59,0.0201,LOW
C1278,15,1,0.0667,375.75,0.0201,LOW
C2440,15,1,0.0667,144.87,0.0201,LOW
C1679,15,1,0.0667,106.98,0.0201,LOW
C4750,15,1,0.0667,97.8,0.0201,LOW
C1495,15,1,0.0667,69.05,0.0201,LOW
C2844,15,1,0.0667,67.96,0.0201,LOW
C0293,15,1,0.0667,64.09,0.0201,LOW
C2838,15,1,0.0667,59.65,0.0201,LOW
C1209,15,1,0.0667,58.42,0.0201,LOW
C4826,15,1,0.0667,54.9,0.0201,LOW
C0278,15,1,0.0667,54.46,0.0201,LOW
C2324,15,1,0.0667,52.32,0.0201,LOW
C1429,15,1,0.0667,51.51,0.0201,LOW
C3938,15,1,0.0667,50.34,0.0201,LOW
C0554,15,1,0.0667,48.81,0.0201,LOW
C0025,15,1,0.0667,48.32,0.0201,LOW
C4736,15,1,0.0667,48.21,0.0201,LOW
C1108,15,1,0.0667,47.74,0.0201,LOW
C4900,15,1,0.0667,42.16,0.0201,LOW
C4479,15,1,0.0667,40.53,0.0201,LOW
C2115,15,1,0.0667,39.4,0.0201,LOW
C0265,15,1,0.0667,37.2,0.0201,LOW
C3970,15,1,0.0667,35.94,0.0201,LOW
C4372,15,1,0.0667,34.64,0.0201,LOW
C4149,15,1,0.0667,34.6,0.0201,LOW
C1831,15,1,0.0667,33.68,0.0201,LOW
C0200,15,1,0.0667,27.62,0.0201,LOW
C0438,15,1,0.0667,26.88,0.0201,LOW
C4005,15,1,0.0667,24.65,0.0201,LOW
C1284,15,1,0.0667,22.36,0.0201,LOW
C3508,15,1,0.0667,20.97,0.0201,LOW
C1112,15,1,0.0667,15.66,0.0201,LOW
C0397,15,1,0.0667,14.68,0.0201,LOW
C3701,15,1,0.0667,12.06,0.0201,LOW
C1219,15,1,0.0667,11.69,0.0201,LOW
C4097,15,1,0.0667,10.0,0.0201,LOW
C0083,16,1,0.0625,290.93,0.0188,LOW
C0796,16,1,0.0625,116.53,0.0188,LOW
C0173,16,1,0.0625,80.34,0.0188,LOW
C2993,16,1,0.0625,65.93,0.0188,LOW
C0857,16,1,0.0625,60.22,0.0188,LOW
C1330,16,1,0.0625,58.38,0.0188,LOW
C2471,16,1,0.0625,58.01,0.0188,LOW
C0999,16,1,0.0625,53.68,0.0188,LOW
C4987,16,1,0.0625,52.69,0.0188,LOW
C0541,16,1,0.0625,37.92,0.0188,LOW
C4461,16,1,0.0625,34.02,0.0188,LOW
C2878,16,1,0.0625,33.77,0.0188,LOW
C1604,16,1,0.0625,25.89,0.0188,LOW
C4901,16,1,0.0625,23.72,0.0188,LOW
C2501,16,1,0.0625,23.03,0.0188,LOW
C4839,16,1,0.0625,20.86,0.0188,LOW
C3832,16,1,0.0625,20.57,0.0188,LOW
C2481,16,1,0.0625,16.92,0.0188,LOW
C1350,16,1,0.0625,13.9,0.0188,LOW
C0566,16,1,0.0625,13.68,0.0188,LOW
C0966,16,1,0.0625,12.39,0.0188,LOW
C4859,16,1,0.0625,11.88,0.0188,LOW
C1091,16,1,0.0625,10.0,0.0188,LOW
C2075,17,1,0.0588,136.28,0.0177,LOW
C2119,17,1,0.0588,129.53,0.0177,LOW
C3967,17,1,0.0588,97.86,0.0177,LOW
C2641,17,1,0.0588,82.68,0.0177,LOW
C3315,17,1,0.0588,63.91,0.0177,LOW
C0977,17,1,0.0588,59.93,0.0177,LOW
C3611,17,1,0.0588,47.47,0.0177,LOW
C4055,17,1,0.0588,34.2,0.0177,LOW
C3143,17,1,0.0588,31.29,0.0177,LOW
C0579,17,1,0.0588,23.49,0.0177,LOW
C0042,17,1,0.0588,23.24,0.0177,LOW
C0258,17,1,0.0588,20.77,0.0177,LOW
C4972,17,1,0.0588,16.08,0.0177,LOW
C2711,17,1,0.0588,11.76,0.0177,LOW
C2464,17,1,0.0588,11.68,0.0177,LOW
C0489,17,1,0.0588,10.0,0.0177,LOW
C1777,17,1,0.0588,10.0,0.0177,LOW
C4642,18,1,0.0556,84.14,0.0167,LOW
C1491,18,1,0.0556,73.21,0.0167,LOW
C4924,18,1,0.0556,65.04,0.0167,LOW
C1565,18,1,0.0556,43.29,0.0167,LOW
C4860,18,1,0.0556,38.57,0.0167,LOW
C4829,18,1,0.0556,34.11,0.0167,LOW
C3851,18,1,0.0556,33.28,0.0167,LOW
C0301,19,1,0.0526,4141.96,0.0158,LOW
C1086,19,1,0.0526,110.35,0.0158,LOW
C0878,19,1,0.0526,33.17,0.0158,LOW
C0214,19,1,0.0526,32.9,0.0158,LOW
C2655,19,1,0.0526,21.48,0.0158,LOW
C0038,20,1,0.05,23.33,0.0151,LOW
C0759,20,1,0.05,19.9,0.0151,LOW
C2135,21,1,0.0476,33.83,0.0143,LOW
C2235,22,1,0.0455,86.91,0.0137,LOW
C1639,24,1,0.0417,10.0,0.0125,LOW
C0006,9,0,0.0,0.0,0.0,LOW
C0012,9,0,0.0,0.0,0.0,LOW
C0013,9,0,0.0,0.0,0.0,LOW
C0017,8,0,0.0,0.0,0.0,LOW
C0028,5,0,0.0,0.0,0.0,LOW
C0032,10,0,0.0,0.0,0.0,LOW
C0037,5,0,0.0,0.0,0.0,LOW
C0050,5,0,0.0,0.0,0.0,LOW
C0052,9,0,0.0,0.0,0.0,LOW
C0053,6,0,0.0,0.0,0.0,LOW
C0058,7,0,0.0,0.0,0.0,LOW
C0060,12,0,0.0,0.0,0.0,LOW
C0061,3,0,0.0,0.0,0.0,LOW
C0065,9,0,0.0,0.0,0.0,LOW
C0073,4,0,0.0,0.0,0.0,LOW
C0075,7,0,0.0,0.0,0.0,LOW
C0077,13,0,0.0,0.0,0.0,LOW
C0079,7,0,0.0,0.0,0.0,LOW
C0081,10,0,0.0,0.0,0.0,LOW
C0086,8,0,0.0,0.0,0.0,LOW
C0090,10,0,0.0,0.0,0.0,LOW
C0095,8,0,0.0,0.0,0.0,LOW
C0098,10,0,0.0,0.0,0.0,LOW
C0103,8,0,0.0,0.0,0.0,LOW
C0109,13,0,0.0,0.0,0.0,LOW
C0123,8,0,0.0,0.0,0.0,LOW
C0125,5,0,0.0,0.0,0.0,LOW
C0126,11,0,0.0,0.0,0.0,LOW
C0128,9,0,0.0,0.0,0.0,LOW
C0133,4,0,0.0,0.0,0.0,LOW
C0137,16,0,0.0,0.0,0.0,LOW
C0141,7,0,0.0,0.0,0.0,LOW
C0149,6,0,0.0,0.0,0.0,LOW
C0150,12,0,0.0,0.0,0.0,LOW
C0151,12,0,0.0,0.0,0.0,LOW
C0152,11,0,0.0,0.0,0.0,LOW
C0153,10,0,0.0,0.0,0.0,LOW
C0161,7,0,0.0,0.0,0.0,LOW
C0170,10,0,0.0,0.0,0.0,LOW
C0179,10,0,0.0,0.0,0.0,LOW
C0181,9,0,0.0,0.0,0.0,LOW
C0182,6,0,0.0,0.0,0.0,LOW
C0189,11,0,0.0,0.0,0.0,LOW
C0192,9,0,0.0,0.0,0.0,LOW
C0193,8,0,0.0,0.0,0.0,LOW
C0204,8,0,0.0,0.0,0.0,LOW
C0211,8,0,0.0,0.0,0.0,LOW
C0213,6,0,0.0,0.0,0.0,LOW
C0215,9,0,0.0,0.0,0.0,LOW
C0217,6,0,0.0,0.0,0.0,LOW
C0225,5,0,0.0,0.0,0.0,LOW
C0226,7,0,0.0,0.0,0.0,LOW
C0230,11,0,0.0,0.0,0.0,LOW
C0232,6,0,0.0,0.0,0.0,LOW
C0234,4,0,0.0,0.0,0.0,LOW
C0237,8,0,0.0,0.0,0.0,LOW
C0245,11,0,0.0,0.0,0.0,LOW
C0250,6,0,0.0,0.0,0.0,LOW
C0253,14,0,0.0,0.0,0.0,LOW
C0257,7,0,0.0,0.0,0.0,LOW
C0266,9,0,0.0,0.0,0.0,LOW
C0275,7,0,0.0,0.0,0.0,LOW
C0277,7,0,0.0,0.0,0.0,LOW
C0281,10,0,0.0,0.0,0.0,LOW
C0286,10,0,0.0,0.0,0.0,LOW
C0289,5,0,0.0,0.0,0.0,LOW
C0292,4,0,0.0,0.0,0.0,LOW
C0296,7,0,0.0,0.0,0.0,LOW
C0299,6,0,0.0,0.0,0.0,LOW
C0305,11,0,0.0,0.0,0.0,LOW
C0309,12,0,0.0,0.0,0.0,LOW
C0313,6,0,0.0,0.0,0.0,LOW
C0314,9,0,0.0,0.0,0.0,LOW
C0322,10,0,0.0,0.0,0.0,LOW
C0332,7,0,0.0,0.0,0.0,LOW
C0338,4,0,0.0,0.0,0.0,LOW
C0344,8,0,0.0,0.0,0.0,LOW
C0347,8,0,0.0,0.0,0.0,LOW
C0359,16,0,0.0,0.0,0.0,LOW
C0360,6,0,0.0,0.0,0.0,LOW
C0365,10,0,0.0,0.0,0.0,LOW
C0366,8,0,0.0,0.0,0.0,LOW
C0368,5,0,0.0,0.0,0.0,LOW
C0370,6,0,0.0,0.0,0.0,LOW
C0373,7,0,0.0,0.0,0.0,LOW
C0376,8,0,0.0,0.0,0.0,LOW
C0381,14,0,0.0,0.0,0.0,LOW
C0385,9,0,0.0,0.0,0.0,LOW
C0389,11,0,0.0,0.0,0.0,LOW
C0390,6,0,0.0,0.0,0.0,LOW
C0401,6,0,0.0,0.0,0.0,LOW
C0407,11,0,0.0,0.0,0.0,LOW
C0409,8,0,0.0,0.0,0.0,LOW
C0411,9,0,0.0,0.0,0.0,LOW
C0415,7,0,0.0,0.0,0.0,LOW
C0421,9,0,0.0,0.0,0.0,LOW
C0422,9,0,0.0,0.0,0.0,LOW
C0427,4,0,0.0,0.0,0.0,LOW
C0444,10,0,0.0,0.0,0.0,LOW
C0450,10,0,0.0,0.0,0.0,LOW
C0455,4,0,0.0,0.0,0.0,LOW
C0457,11,0,0.0,0.0,0.0,LOW
C0459,9,0,0.0,0.0,0.0,LOW
C0460,8,0,0.0,0.0,0.0,LOW
C0466,11,0,0.0,0.0,0.0,LOW
C0472,9,0,0.0,0.0,0.0,LOW
C0475,10,0,0.0,0.0,0.0,LOW
C0483,5,0,0.0,0.0,0.0,LOW
C0486,10,0,0.0,0.0,0.0,LOW
C0504,7,0,0.0,0.0,0.0,LOW
C0510,10,0,0.0,0.0,0.0,LOW
C0512,13,0,0.0,0.0,0.0,LOW
C0514,8,0,0.0,0.0,0.0,LOW
C0516,12,0,0.0,0.0,0.0,LOW
C0522,4,0,0.0,0.0,0.0,LOW
C0533,6,0,0.0,0.0,0.0,LOW
C0538,6,0,0.0,0.0,0.0,LOW
C0550,3,0,0.0,0.0,0.0,LOW
C0562,8,0,0.0,0.0,0.0,LOW
C0564,3,0,0.0,0.0,0.0,LOW
C0567,10,0,0.0,0.0,0.0,LOW
C0573,10,0,0.0,0.0,0.0,LOW
C0580,8,0,0.0,0.0,0.0,LOW
C0582,11,0,0.0,0.0,0.0,LOW
C0585,7,0,0.0,0.0,0.0,LOW
C0588,10,0,0.0,0.0,0.0,LOW
C0591,9,0,0.0,0.0,0.0,LOW
C0592,6,0,0.0,0.0,0.0,LOW
C0601,11,0,0.0,0.0,0.0,LOW
C0604,9,0,0.0,0.0,0.0,LOW
C0607,9,0,0.0,0.0,0.0,LOW
C0612,10,0,0.0,0.0,0.0,LOW
C0613,10,0,0.0,0.0,0.0,LOW
C0616,6,0,0.0,0.0,0.0,LOW
C0617,10,0,0.0,0.0,0.0,LOW
C0621,8,0,0.0,0.0,0.0,LOW
C0625,10,0,0.0,0.0,0.0,LOW
C0627,9,0,0.0,0.0,0.0,LOW
C0630,7,0,0.0,0.0,0.0,LOW
C0634,8,0,0.0,0.0,0.0,LOW
C0637,4,0,0.0,0.0,0.0,LOW
C0638,8,0,0.0,0.0,0.0,LOW
C0640,5,0,0.0,0.0,0.0,LOW
C0648,14,0,0.0,0.0,0.0,LOW
C0650,15,0,0.0,0.0,0.0,LOW
C0651,11,0,0.0,0.0,0.0,LOW
C0654,7,0,0.0,0.0,0.0,LOW
C0674,5,0,0.0,0.0,0.0,LOW
C0676,12,0,0.0,0.0,0.0,LOW
C0681,14,0,0.0,0.0,0.0,LOW
C0690,9,0,0.0,0.0,0.0,LOW
C0695,7,0,0.0,0.0,0.0,LOW
C0697,5,0,0.0,0.0,0.0,LOW
C0704,8,0,0.0,0.0,0.0,LOW
C0705,7,0,0.0,0.0,0.0,LOW
C0712,4,0,0.0,0.0,0.0,LOW
C0718,7,0,0.0,0.0,0.0,LOW
C0720,12,0,0.0,0.0,0.0,LOW
C0724,6,0,0.0,0.0,0.0,LOW
C0736,7,0,0.0,0.0,0.0,LOW
C0744,13,0,0.0,0.0,0.0,LOW
C0746,12,0,0.0,0.0,0.0,LOW
C0755,7,0,0.0,0.0,0.0,LOW
C0774,12,0,0.0,0.0,0.0,LOW
C0778,7,0,0.0,0.0,0.0,LOW
C0780,11,0,0.0,0.0,0.0,LOW
C0784,3,0,0.0,0.0,0.0,LOW
C0789,10,0,0.0,0.0,0.0,LOW
C0791,9,0,0.0,0.0,0.0,LOW
C0794,9,0,0.0,0.0,0.0,LOW
C0795,5,0,0.0,0.0,0.0,LOW
C0800,12,0,0.0,0.0,0.0,LOW
C0801,11,0,0.0,0.0,0.0,LOW
C0802,8,0,0.0,0.0,0.0,LOW
C0805,10,0,0.0,0.0,0.0,LOW
C0809,3,0,0.0,0.0,0.0,LOW
C0810,11,0,0.0,0.0,0.0,LOW
C0816,6,0,0.0,0.0,0.0,LOW
C0821,4,0,0.0,0.0,0.0,LOW
C0822,9,0,0.0,0.0,0.0,LOW
C0823,4,0,0.0,0.0,0.0,LOW
C0824,6,0,0.0,0.0,0.0,LOW
C0825,8,0,0.0,0.0,0.0,LOW
C0826,6,0,0.0,0.0,0.0,LOW
C0833,8,0,0.0,0.0,0.0,LOW
C0842,9,0,0.0,0.0,0.0,LOW
C0849,10,0,0.0,0.0,0.0,LOW
C0852,7,0,0.0,0.0,0.0,LOW
C0866,4,0,0.0,0.0,0.0,LOW
C0873,7,0,0.0,0.0,0.0,LOW
C0875,8,0,0.0,0.0,0.0,LOW
C0879,12,0,0.0,0.0,0.0,LOW
C0888,4,0,0.0,0.0,0.0,LOW
C0892,7,0,0.0,0.0,0.0,LOW
C0897,6,0,0.0,0.0,0.0,LOW
C0907,4,0,0.0,0.0,0.0,LOW
C0908,7,0,0.0,0.0,0.0,LOW
C0917,10,0,0.0,0.0,0.0,LOW
C0919,6,0,0.0,0.0,0.0,LOW
C0923,12,0,0.0,0.0,0.0,LOW
C0929,6,0,0.0,0.0,0.0,LOW
C0941,4,0,0.0,0.0,0.0,LOW
C0944,3,0,0.0,0.0,0.0,LOW
C0949,4,0,0.0,0.0,0.0,LOW
C0961,4,0,0.0,0.0,0.0,LOW
C0970,10,0,0.0,0.0,0.0,LOW
C0973,5,0,0.0,0.0,0.0,LOW
C0974,11,0,0.0,0.0,0.0,LOW
C0985,7,0,0.0,0.0,0.0,LOW
C0986,14,0,0.0,0.0,0.0,LOW
C0988,6,0,0.0,0.0,0.0,LOW
C0998,9,0,0.0,0.0,0.0,LOW
C1005,4,0,0.0,0.0,0.0,LOW
C1016,8,0,0.0,0.0,0.0,LOW
C1020,10,0,0.0,0.0,0.0,LOW
C1021,7,0,0.0,0.0,0.0,LOW
C1025,7,0,0.0,0.0,0.0,LOW
C1034,5,0,0.0,0.0,0.0,LOW
C1035,11,0,0.0,0.0,0.0,LOW
C1038,16,0,0.0,0.0,0.0,LOW
C1048,10,0,0.0,0.0,0.0,LOW
C1053,6,0,0.0,0.0,0.0,LOW
C1058,11,0,0.0,0.0,0.0,LOW
C1059,7,0,0.0,0.0,0.0,LOW
C1063,7,0,0.0,0.0,0.0,LOW
C1064,9,0,0.0,0.0,0.0,LOW
C1065,8,0,0.0,0.0,0.0,LOW
C1072,11,0,0.0,0.0,0.0,LOW
C1076,6,0,0.0,0.0,0.0,LOW
C1081,10,0,0.0,0.0,0.0,LOW
C1082,7,0,0.0,0.0,0.0,LOW
C1083,13,0,0.0,0.0,0.0,LOW
C1087,12,0,0.0,0.0,0.0,LOW
C1097,10,0,0.0,0.0,0.0,LOW
C1109,9,0,0.0,0.0,0.0,LOW
C1110,6,0,0.0,0.0,0.0,LOW
C1116,13,0,0.0,0.0,0.0,LOW
C1122,9,0,0.0,0.0,0.0,LOW
C1124,15,0,0.0,0.0,0.0,LOW
C1125,9,0,0.0,0.0,0.0,LOW
C1128,12,0,0.0,0.0,0.0,LOW
C1129,4,0,0.0,0.0,0.0,LOW
C1131,5,0,0.0,0.0,0.0,LOW
C1132,10,0,0.0,0.0,0.0,LOW
C1140,3,0,0.0,0.0,0.0,LOW
C1141,9,0,0.0,0.0,0.0,LOW
C1143,7,0,0.0,0.0,0.0,LOW
C1146,4,0,0.0,0.0,0.0,LOW
C1151,13,0,0.0,0.0,0.0,LOW
C1152,12,0,0.0,0.0,0.0,LOW
C1156,6,0,0.0,0.0,0.0,LOW
C1162,9,0,0.0,0.0,0.0,LOW
C1166,12,0,0.0,0.0,0.0,LOW
C1171,12,0,0.0,0.0,0.0,LOW
C1172,9,0,0.0,0.0,0.0,LOW
C1175,8,0,0.0,0.0,0.0,LOW
C1176,11,0,0.0,0.0,0.0,LOW
C1178,5,0,0.0,0.0,0.0,LOW
C1180,7,0,0.0,0.0,0.0,LOW
C1182,8,0,0.0,0.0,0.0,LOW
C1183,13,0,0.0,0.0,0.0,LOW
C1184,12,0,0.0,0.0,0.0,LOW
C1190,10,0,0.0,0.0,0.0,LOW
C1192,12,0,0.0,0.0,0.0,LOW
C1195,9,0,0.0,0.0,0.0,LOW
C1211,10,0,0.0,0.0,0.0,LOW
C1213,14,0,0.0,0.0,0.0,LOW
C1216,10,0,0.0,0.0,0.0,LOW
C1220,6,0,0.0,0.0,0.0,LOW
C1227,11,0,0.0,0.0,0.0,LOW
C1231,6,0,0.0,0.0,0.0,LOW
C1234,11,0,0.0,0.0,0.0,LOW
C1244,11,0,0.0,0.0,0.0,LOW
C1248,5,0,0.0,0.0,0.0,LOW
C1249,6,0,0.0,0.0,0.0,LOW
C1256,10,0,0.0,0.0,0.0,LOW
C1259,12,0,0.0,0.0,0.0,LOW
C1260,9,0,0.0,0.0,0.0,LOW
C1263,9,0,0.0,0.0,0.0,LOW
C1264,9,0,0.0,0.0,0.0,LOW
C1265,9,0,0.0,0.0,0.0,LOW
C1271,9,0,0.0,0.0,0.0,LOW
C1273,10,0,0.0,0.0,0.0,LOW
C1275,10,0,0.0,0.0,0.0,LOW
C1282,9,0,0.0,0.0,0.0,LOW
C1285,8,0,0.0,0.0,0.0,LOW
C1290,5,0,0.0,0.0,0.0,LOW
C1299,11,0,0.0,0.0,0.0,LOW
C1301,8,0,0.0,0.0,0.0,LOW
C1308,6,0,0.0,0.0,0.0,LOW
C1316,10,0,0.0,0.0,0.0,LOW
C1319,10,0,0.0,0.0,0.0,LOW
C1321,5,0,0.0,0.0,0.0,LOW
C1323,11,0,0.0,0.0,0.0,LOW
C1325,8,0,0.0,0.0,0.0,LOW
C1329,7,0,0.0,0.0,0.0,LOW
C1344,11,0,0.0,0.0,0.0,LOW
C1346,10,0,0.0,0.0,0.0,LOW
C1353,8,0,0.0,0.0,0.0,LOW
C1360,11,0,0.0,0.0,0.0,LOW
C1361,13,0,0.0,0.0,0.0,LOW
C1364,6,0,0.0,0.0,0.0,LOW
C1371,14,0,0.0,0.0,0.0,LOW
C1372,6,0,0.0,0.0,0.0,LOW
C1374,8,0,0.0,0.0,0.0,LOW
C1376,11,0,0.0,0.0,0.0,LOW
C1382,9,0,0.0,0.0,0.0,LOW
C1391,12,0,0.0,0.0,0.0,LOW
C1392,8,0,0.0,0.0,0.0,LOW
C1401,14,0,0.0,0.0,0.0,LOW
C1402,7,0,0.0,0.0,0.0,LOW
C1403,8,0,0.0,0.0,0.0,LOW
C1405,11,0,0.0,0.0,0.0,LOW
C1412,4,0,0.0,0.0,0.0,LOW
